Date,Item,Shortage Qty 
16-11-2023,V86VK,3
16-11-2023,X6SOK,3
16-11-2023,Z0K64,61
16-11-2023,Z8O2X,2
16-11-2023,ZGI8Q,1
17-11-2023,26V2M,54
17-11-2023,2S8DZ,17
17-11-2023,4V2XU,93
17-11-2023,6U8XZ,18
17-11-2023,6XZQZ,1
17-11-2023,84G0U,17
17-11-2023,8SV6V,36
17-11-2023,8KQQI,4
17-11-2023,8QZ60,5
17-11-2023,06QX8,2
17-11-2023,08XDX,7
17-11-2023,0KXG4,2
17-11-2023,0U8M6,24
17-11-2023,DGZDS,7
17-11-2023,DZXXQ,2
17-11-2023,D2DMD,6
17-11-2023,IX4GK,29
17-11-2023,K8IM8,14
17-11-2023,KKMZD,1
17-11-2023,KZQMI,1
17-11-2023,QDG68,6
17-11-2023,V86VK,3
17-11-2023,X6SOK,3
20-11-2023,02X46,1
20-11-2023,22K8M,3
20-11-2023,2S8DZ,23
20-11-2023,4V2XU,76
20-11-2023,6O8MG,15
20-11-2023,84G0U,17
20-11-2023,8DUOO,7
20-11-2023,8KQQI,4
20-11-2023,8QZ60,5
20-11-2023,06QX8,46
20-11-2023,08XDX,7
20-11-2023,0KXG4,2
20-11-2023,DZXXQ,2
20-11-2023,D2DMD,6
20-11-2023,DQ4O8,17
20-11-2023,IX4GK,141
20-11-2023,KKMZD,1
20-11-2023,QDG68,6
20-11-2023,S00GK,4
20-11-2023,UO62I,25
20-11-2023,Z8O2X,1
20-11-2023,ZGI8Q,1
20-11-2023,ZUGKX,84
21-11-2023,02X46,1
21-11-2023,22K8M,3
21-11-2023,2S8DZ,23
21-11-2023,4V2XU,76
21-11-2023,6O8MG,28
21-11-2023,84G0U,17
21-11-2023,8DUOO,17
21-11-2023,8KQQI,4
21-11-2023,8QZ60,5
21-11-2023,06QX8,47
21-11-2023,08XDX,7
21-11-2023,0KXG4,2
21-11-2023,DZXXQ,2
21-11-2023,D2DMD,6
21-11-2023,DQ4O8,17
26-01-2024,KZXIG,272
26-01-2024,KISO0,400
26-01-2024,M8606,100
26-01-2024,M8XMD,364
26-01-2024,MG4D0,125
26-01-2024,MG8GQ,16
26-01-2024,MM2D6,157
26-01-2024,OG4QZ,6
26-01-2024,OUKGX,114
26-01-2024,Q6K24,19
26-01-2024,S6D26,8
26-01-2024,U2M0X,69
26-01-2024,V6OK8,6
26-01-2024,VG8SZ,54
26-01-2024,VIOXU,6
26-01-2024,VXDQV,10
26-01-2024,VXGKZ,200
26-01-2024,X8I86,364
26-01-2024,ZIKX8,1
26-01-2024,ZM4GI,20
26-01-2024,ZS4XD,12
27-01-2024,0O660,7
27-01-2024,24K62,1000
27-01-2024,24O4O,222
27-01-2024,28XQD,3
27-01-2024,2VZ48,2
27-01-2024,468VV,8
27-01-2024,4G2MV,12
27-01-2024,4Z82D,5
27-01-2024,6VGZX,97
27-01-2024,6DDIS,197
27-01-2024,6GKKD,8
27-01-2024,8KM00,615
27-01-2024,8QI20,40
27-01-2024,8K8XK,30
27-01-2024,06K6X,289
27-01-2024,0OKZG,291
27-01-2024,0X6KM,5
27-01-2024,0X8KQ,200
27-01-2024,D20KZ,291
27-01-2024,D6KXD,10
27-01-2024,D00KD,67
27-01-2024,DM8KD,6
27-01-2024,DO88D,50
27-01-2024,DQ2GK,2
27-01-2024,DUKKX,291
27-01-2024,DX02D,582
27-01-2024,I02XQ,15
27-01-2024,IDKKM,40
27-01-2024,KZXIG,276
27-01-2024,KISO0,400
27-01-2024,M8606,107
27-01-2024,M8XMD,289
27-01-2024,MG4D0,155
27-01-2024,MG8GQ,62
27-01-2024,MM2D6,157
27-01-2024,O8DDO,4
27-01-2024,OG4QZ,6
27-01-2024,OUKGX,156
27-01-2024,Q6K24,21
27-01-2024,S6D26,8
27-01-2024,U2M0X,69
27-01-2024,UDX48,3
27-01-2024,V6OK8,6
27-01-2024,VG8SZ,54
27-01-2024,VIOXU,6
27-01-2024,VXDQV,10
27-01-2024,VXGKZ,200
27-01-2024,X6ID8,2
27-01-2024,X8I86,291
27-01-2024,ZIKX8,1
27-01-2024,ZM4GI,20
27-01-2024,ZS4XD,12
28-01-2024,0O660,7
28-01-2024,24K62,1000
28-01-2024,24O4O,222
28-01-2024,28XQD,3
28-01-2024,2VZ48,2
28-01-2024,468VV,8
28-01-2024,4G2MV,12
28-01-2024,4Z82D,5
28-01-2024,6VGZX,97
28-01-2024,6DDIS,197
28-01-2024,6GKKD,8
28-01-2024,8KM00,615
28-01-2024,8QI20,40
28-01-2024,8K8XK,30
28-01-2024,06K6X,289
28-01-2024,0OKZG,291
28-01-2024,0X6KM,5
28-01-2024,0X8KQ,200
28-01-2024,D20KZ,291
28-01-2024,D6KXD,10
28-01-2024,D00KD,67
28-01-2024,DM8KD,6
28-01-2024,DO88D,50
28-01-2024,DQ2GK,2
28-01-2024,DUKKX,291
28-01-2024,DX02D,582
28-01-2024,I02XQ,15
28-01-2024,IDKKM,40
28-01-2024,KZXIG,276
28-01-2024,KISO0,400
28-01-2024,M8606,107
28-01-2024,M8XMD,289
28-01-2024,MG4D0,155
28-01-2024,MG8GQ,62
28-01-2024,MM2D6,157
28-01-2024,O8DDO,4
28-01-2024,OG4QZ,6
28-01-2024,OUKGX,156
28-01-2024,Q6K24,21
28-01-2024,S6D26,8
28-01-2024,U2M0X,69
28-01-2024,UDX48,3
28-01-2024,V6OK8,6
28-01-2024,VG8SZ,54
28-01-2024,VIOXU,6
28-01-2024,VXDQV,10
28-01-2024,VXGKZ,200
28-01-2024,X6ID8,2
28-01-2024,X8I86,291
28-01-2024,ZIKX8,1
28-01-2024,ZM4GI,20
28-01-2024,ZS4XD,12
29-01-2024,24K62,1000
29-01-2024,24O4O,222
29-01-2024,28XQD,3
29-01-2024,2VZ48,2
29-01-2024,4G2MV,10
29-01-2024,4Z82D,5
29-01-2024,6VGZX,97
29-01-2024,6DDIS,197
29-01-2024,6GKKD,8
29-01-2024,8KM00,315
29-01-2024,8QI20,10
29-01-2024,06K6X,289
29-01-2024,0OKZG,291
29-01-2024,0X6KM,5
29-01-2024,0X8KQ,200
29-01-2024,D20KZ,291
29-01-2024,D6KXD,10
29-01-2024,DM8KD,6
29-01-2024,DQ2GK,2
29-01-2024,DUKKX,291
29-01-2024,DX02D,582
29-01-2024,IDKKM,8
29-01-2024,KZXIG,276
29-01-2024,KISO0,400
29-01-2024,M8606,65
29-01-2024,M8XMD,289
29-01-2024,MG4D0,155
29-01-2024,MG8GQ,2
29-01-2024,O8DDO,4
29-01-2024,OG4QZ,6
29-01-2024,OUKGX,155
29-01-2024,Q6K24,21
29-01-2024,S6D26,8
29-01-2024,UDX48,3
29-01-2024,V6OK8,10
29-01-2024,VG8SZ,50
29-01-2024,VIOXU,6
29-01-2024,VXGKZ,200
29-01-2024,X8I86,291
29-01-2024,ZIKX8,1
29-01-2024,ZS4XD,12
30-01-2024,24O4O,24
30-01-2024,28XQD,3
30-01-2024,2VZ48,2
30-01-2024,4G2MV,10
30-01-2024,4Z82D,5
30-01-2024,6GKKD,8
30-01-2024,8QI20,10
30-01-2024,0IMX0,1
30-01-2024,0OKZG,2
30-01-2024,0X6KM,5
30-01-2024,D20KZ,2
30-01-2024,D6KXD,10
30-01-2024,DQ2GK,2
30-01-2024,DUKKX,2
30-01-2024,DX02D,4
30-01-2024,IDKKM,8
30-01-2024,M8606,7
30-01-2024,MG4D0,155
30-01-2024,O8DDO,4
30-01-2024,OG4QZ,6
30-01-2024,OUKGX,159
30-01-2024,Q6K24,25
30-01-2024,S6D26,8
30-01-2024,V6OK8,10
30-01-2024,VG8SZ,50
30-01-2024,X8I86,2
30-01-2024,ZIKX8,1
30-01-2024,ZS4XD,12
31-01-2024,24O4O,25
31-01-2024,28XQD,3
31-01-2024,2VZ48,2
31-01-2024,4G2MV,11
31-01-2024,424G2,2
31-01-2024,4Z82D,5
31-01-2024,6GKKD,8
31-01-2024,8GU22,5
31-01-2024,0IMX0,2
31-01-2024,0OKZG,2
31-01-2024,0X6KM,5
31-01-2024,D20KZ,2
31-01-2024,D6KXD,10
31-01-2024,DQ2GK,2
31-01-2024,DUKKX,2
31-01-2024,DX02D,4
31-01-2024,IDKKM,8
31-01-2024,M8606,17
31-01-2024,OG4QZ,6
31-01-2024,OUKGX,71
31-01-2024,Q6K24,26
31-01-2024,S6D26,8
31-01-2024,V6OK8,10
31-01-2024,X6GX6,56
31-01-2024,X8I86,2
31-01-2024,ZIKX8,1
31-01-2024,ZS4XD,12
01-02-2024,2K02X,105
01-02-2024,424G2,2
01-02-2024,4Z82D,1
01-02-2024,8GU22,5
01-02-2024,0IMX0,6
01-02-2024,D6KXD,10
01-02-2024,DOXQV,8
01-02-2024,DQ2GK,2
01-02-2024,I08K0,8
01-02-2024,IZGQ6,2
01-02-2024,K4SX6,3
01-02-2024,OG4QZ,6
01-02-2024,S6D26,8
01-02-2024,SXIKG,3
01-02-2024,VK8UK,12
01-02-2024,X6GX6,26
01-02-2024,ZS4XD,12
02-02-2024,0IKOX,2
02-02-2024,26M08,1
02-02-2024,2K02X,153
02-02-2024,424G2,2
02-02-2024,4XGKX,7
02-02-2024,4XGZD,28
02-02-2024,6G4Z0,1
02-02-2024,62SQ0,4
02-02-2024,8SKD8,2
02-02-2024,8GU22,34
02-02-2024,D0GD0,39
02-02-2024,DOXQV,24
02-02-2024,D48KZ,2
02-02-2024,DQ2GK,2
02-02-2024,G4KXU,3
02-02-2024,I02XQ,8
02-02-2024,I08K0,8
02-02-2024,IZGQ6,8
02-02-2024,K2OMZ,54
02-02-2024,K4SX6,3
02-02-2024,K8IMD,1
02-02-2024,M8606,61
02-02-2024,OG4QZ,6
02-02-2024,OUKGX,16
02-02-2024,QO0X2,63
02-02-2024,S6D26,8
02-02-2024,SXIKG,3
02-02-2024,VG8SZ,4
02-02-2024,VK8UK,12
02-02-2024,VM2G8,1
02-02-2024,XUID0,1
02-02-2024,ZS4XD,12
05-02-2024,0IKOX,2
05-02-2024,26M08,1
05-02-2024,2K02X,153
05-02-2024,424G2,2
05-02-2024,4XGKX,7
05-02-2024,4XGZD,28
05-02-2024,6G4Z0,1
05-02-2024,62SQ0,4
05-02-2024,8SKD8,2
05-02-2024,8GU22,34
05-02-2024,D0GD0,39
05-02-2024,DOXQV,24
05-02-2024,D48KZ,2
05-02-2024,DQ2GK,2
05-02-2024,G4KXU,3
05-02-2024,I02XQ,8
05-02-2024,I08K0,8
05-02-2024,IZGQ6,8
05-02-2024,K2OMZ,54
05-02-2024,K4SX6,3
05-02-2024,K8IMD,1
05-02-2024,M8606,61
05-02-2024,OG4QZ,6
05-02-2024,OUKGX,16
05-02-2024,QO0X2,63
05-02-2024,S6D26,8
05-02-2024,SXIKG,3
05-02-2024,VG8SZ,4
05-02-2024,VK8UK,12
05-02-2024,VM2G8,1
05-02-2024,XUID0,1
05-02-2024,ZS4XD,12
06-02-2024,0IKOX,22
06-02-2024,2Z4M0,18
06-02-2024,2K02X,154
06-02-2024,424G2,2
06-02-2024,4XGKX,8
06-02-2024,4XGZD,52
06-02-2024,62SQ0,38
06-02-2024,8SKD8,2
06-02-2024,8XK28,18
06-02-2024,8GU22,34
06-02-2024,06GXK,129
06-02-2024,D48KZ,2
06-02-2024,GOGXZ,2
06-02-2024,I08K0,23
06-02-2024,IZGQ6,8
06-02-2024,M60X0,1
06-02-2024,OG4QZ,6
06-02-2024,OUKGX,20
06-02-2024,QO0X2,112
06-02-2024,SXIKG,3
06-02-2024,VG8SZ,4
06-02-2024,VK8UK,12
06-02-2024,VM2G8,2
06-02-2024,XUID0,10
06-02-2024,ZS4XD,12
07-02-2024,0IKOX,22
07-02-2024,2Z4M0,18
07-02-2024,2K02X,154
07-02-2024,424G2,2
07-02-2024,4XGKX,8
07-02-2024,4XGZD,54
07-02-2024,62SQ0,38
07-02-2024,868D8,1
07-02-2024,8XK28,18
07-02-2024,8GU22,34
07-02-2024,06GXK,129
07-02-2024,GOGXZ,2
07-02-2024,I08K0,24
07-02-2024,IZGQ6,8
07-02-2024,M60X0,1
07-02-2024,OG4QZ,6
07-02-2024,OUKGX,20
07-02-2024,QO0X2,129
07-02-2024,SXIKG,3
07-02-2024,VG8SZ,4
07-02-2024,VK8UK,20
07-02-2024,VM2G8,2
07-02-2024,XUID0,10
07-02-2024,X8D02,2
07-02-2024,ZS4XD,10
08-02-2024,0IKOX,22
08-02-2024,2Z4M0,18
08-02-2024,2K02X,154
08-02-2024,424G2,2
08-02-2024,4XGKX,8
08-02-2024,4XGZD,54
08-02-2024,62SQ0,38
08-02-2024,868D8,1
08-02-2024,8XK28,18
08-02-2024,8GU22,34
08-02-2024,06GXK,129
08-02-2024,GOGXZ,2
08-02-2024,I08K0,24
08-02-2024,IZGQ6,8
08-02-2024,M60X0,1
08-02-2024,OG4QZ,6
08-02-2024,OUKGX,20
08-02-2024,QO0X2,129
08-02-2024,SXIKG,3
08-02-2024,VG8SZ,4
08-02-2024,VK8UK,20
08-02-2024,VM2G8,2
08-02-2024,XUID0,10
08-02-2024,X8D02,2
08-02-2024,ZS4XD,10
09-02-2024,0IKOX,22
09-02-2024,2Z4M0,18
09-02-2024,2K02X,58
09-02-2024,424G2,2
09-02-2024,4XGKX,8
09-02-2024,4XGZD,52
09-02-2024,64IVO,1
09-02-2024,62SQ0,38
09-02-2024,868D8,12
09-02-2024,8XK28,18
09-02-2024,8GU22,34
09-02-2024,06GXK,135
09-02-2024,I08K0,24
09-02-2024,IZGQ6,8
09-02-2024,MD0K0,10
09-02-2024,OG4QZ,6
09-02-2024,OUKGX,26
09-02-2024,SXIKG,3
09-02-2024,VG8SZ,4
09-02-2024,VK8UK,20
09-02-2024,VM2G8,2
09-02-2024,XUID0,12
09-02-2024,ZS4XD,12
12-02-2024,0IKOX,22
12-02-2024,2Z4M0,18
12-02-2024,2K02X,58
12-02-2024,4XZSI,36
12-02-2024,424G2,2
12-02-2024,4DKUZ,1
12-02-2024,4XGKX,8
12-02-2024,4XGZD,88
12-02-2024,4XK0S,71
12-02-2024,64IVO,1
12-02-2024,6I2GK,1
12-02-2024,62SQ0,38
12-02-2024,868D8,12
12-02-2024,8XK28,18
12-02-2024,8GU22,34
12-02-2024,06GXK,135
12-02-2024,DS28G,7
12-02-2024,DO88D,28
12-02-2024,DXOSG,2
12-02-2024,I08K0,24
12-02-2024,IZGQ6,8
12-02-2024,KGXVZ,29
12-02-2024,KG4KD,34
12-02-2024,MD0K0,10
12-02-2024,MG4D0,18
12-02-2024,OG4QZ,6
12-02-2024,OUKGX,103
12-02-2024,QO0X2,26
12-02-2024,SXIKG,26
12-02-2024,U2M0X,48
12-02-2024,VG8SZ,6
12-02-2024,VK8UK,20
12-02-2024,VM2G8,2
12-02-2024,X2OV8,2
12-02-2024,X6M2S,7
12-02-2024,XUID0,4
12-02-2024,ZS4XD,12
13-02-2024,0IKOX,22
13-02-2024,2Z4M0,18
13-02-2024,2K02X,62
13-02-2024,4XZSI,36
13-02-2024,424G2,2
21-11-2023,IX4GK,159
21-11-2023,KKMZD,1
21-11-2023,QDG68,6
21-11-2023,S00GK,4
21-11-2023,UO62I,523
21-11-2023,Z8O2X,1
21-11-2023,ZGI8Q,1
21-11-2023,ZUGKX,125
22-11-2023,02X46,1
22-11-2023,2S8DZ,73
22-11-2023,4V2XU,77
22-11-2023,6O8MG,28
22-11-2023,84G0U,17
22-11-2023,8KQQI,4
22-11-2023,8QZ60,5
22-11-2023,06QX8,3
22-11-2023,08XDX,7
22-11-2023,0KXG4,2
22-11-2023,DS2VD,23
22-11-2023,DZXXQ,2
22-11-2023,IX4GK,164
22-11-2023,KKMZD,1
22-11-2023,MXSXK,5
22-11-2023,S00GK,4
22-11-2023,XUDKX,23
22-11-2023,XV4VV,29
22-11-2023,Z8O2X,1
22-11-2023,ZGI8Q,1
22-11-2023,ZUGKX,155
23-11-2023,02X46,1
23-11-2023,4V2XU,50
23-11-2023,6O8MG,32
23-11-2023,6U8XZ,72
23-11-2023,82IX0,9
23-11-2023,84G0U,15
23-11-2023,8DUOO,43
23-11-2023,8GGO2,13
23-11-2023,8KQQI,4
23-11-2023,8QZ60,5
23-11-2023,06QX8,3
23-11-2023,0KXG4,2
23-11-2023,0U8M6,4
23-11-2023,IX4GK,244
23-11-2023,K8IM8,45
23-11-2023,K6GKX,1
23-11-2023,KKMZD,1
23-11-2023,S6QDG,156
23-11-2023,S00GK,4
23-11-2023,UO62I,159
23-11-2023,XUDKX,23
23-11-2023,XV4VV,30
23-11-2023,Z8O2X,4
23-11-2023,ZGI8Q,4
24-11-2023,02X46,1
24-11-2023,2MOV6,10
24-11-2023,4V2XU,50
24-11-2023,6O8MG,32
24-11-2023,626KX,2
24-11-2023,84G0U,15
24-11-2023,8DX88,22
24-11-2023,8IM4V,4
24-11-2023,8KQQI,4
24-11-2023,8QZ60,5
24-11-2023,06QX8,3
24-11-2023,0KXG4,2
24-11-2023,0U8M6,4
24-11-2023,G4KZ8,22
24-11-2023,K6GKX,1
24-11-2023,KKMZD,1
24-11-2023,KZQUS,22
24-11-2023,O8O0Q,13
24-11-2023,S00GK,4
24-11-2023,UO62I,349
24-11-2023,VG4QQ,14
24-11-2023,XUDKX,23
24-11-2023,XV4VV,30
24-11-2023,XZ0MG,23
27-11-2023,02X46,1
27-11-2023,24M8G,22
27-11-2023,4V2XU,50
27-11-2023,42MGG,36
27-11-2023,4SQ06,7
27-11-2023,626KX,2
27-11-2023,6IGX4,6
27-11-2023,6M00G,22
27-11-2023,82IX0,9
27-11-2023,84G0U,15
27-11-2023,8ZD20,52
27-11-2023,8DX88,22
27-11-2023,8IM4V,4
27-11-2023,8KQQI,4
27-11-2023,8QZ60,5
27-11-2023,0KXG4,3
27-11-2023,0U8M6,4
27-11-2023,G4KZ8,22
27-11-2023,I8X26,20
27-11-2023,KZ64O,22
27-11-2023,K20DM,14
27-11-2023,K6GKX,1
27-11-2023,KZQUS,22
27-11-2023,O8O0Q,5
27-11-2023,OXZ04,22
27-11-2023,VG4QQ,14
27-11-2023,XV4K8,57
27-11-2023,XUDKX,23
28-11-2023,02X46,2
28-11-2023,26V2M,100
28-11-2023,4V2XU,50
28-11-2023,42MGG,36
28-11-2023,4SQ06,7
28-11-2023,6KMS4,5
28-11-2023,626KX,2
28-11-2023,6IGX4,7
28-11-2023,84G0U,15
28-11-2023,8IM4V,4
28-11-2023,8KQQI,4
28-11-2023,8QZ60,5
28-11-2023,0KXG4,1
28-11-2023,0U8M6,4
28-11-2023,DKD8O,27
28-11-2023,I8X26,20
28-11-2023,K6GKX,1
28-11-2023,KKMZD,110
28-11-2023,O62IG,6859
28-11-2023,O8O0Q,3423
28-11-2023,QK84G,2
28-11-2023,SD4Q8,1
28-11-2023,VG4QQ,14
28-11-2023,XV4K8,5
28-11-2023,XUDKX,23
28-11-2023,Z0K64,1
29-11-2023,02X46,2
29-11-2023,26V2M,102
29-11-2023,4V2XU,50
29-11-2023,42MGG,44
29-11-2023,4SQ06,7
29-11-2023,626KX,2
29-11-2023,6IGX4,7
29-11-2023,84G0U,15
29-11-2023,8DUOO,6
29-11-2023,8QK0Q,9
29-11-2023,8IM4V,4
29-11-2023,8KQQI,4
29-11-2023,0KXG4,1
29-11-2023,0U8M6,4
29-11-2023,DKD8O,31
29-11-2023,K6GKX,1
29-11-2023,KKMZD,110
29-11-2023,O62IG,6100
29-11-2023,O8O0Q,1154
29-11-2023,QK84G,2
29-11-2023,SD4Q8,1
29-11-2023,VG4QQ,14
29-11-2023,XV4K8,9
29-11-2023,XUDKX,23
29-11-2023,Z8O2X,20
29-11-2023,ZGI8Q,20
30-11-2023,02X46,2
30-11-2023,26V2M,103
30-11-2023,4D66I,21
30-11-2023,4V2XU,50
30-11-2023,42MGG,42
30-11-2023,4SQ06,7
30-11-2023,6U8XZ,2
30-11-2023,626KX,2
30-11-2023,6IGX4,7
30-11-2023,84G0U,15
30-11-2023,8QK0Q,9
30-11-2023,8IM4V,4
30-11-2023,8KQQI,4
30-11-2023,0KXG4,1
30-11-2023,DKD8O,32
30-11-2023,O62IG,5700
30-11-2023,OIXGV,2
30-11-2023,QK84G,1
30-11-2023,VG4QQ,14
30-11-2023,XUDKX,23
01-12-2023,02X46,3
01-12-2023,26V2M,104
01-12-2023,4D66I,51
01-12-2023,4V2XU,50
01-12-2023,42MGG,6
01-12-2023,4SQ06,7
01-12-2023,626KX,2
01-12-2023,6IGX4,16
01-12-2023,82IX0,5
01-12-2023,84G0U,15
01-12-2023,8DUOO,6
01-12-2023,8QK0Q,9
01-12-2023,82X4K,1803
01-12-2023,8IM4V,4
01-12-2023,8KQQI,4
01-12-2023,0KXG4,1
01-12-2023,DKD8O,32
01-12-2023,O88O0,30
01-12-2023,QK84G,1
01-12-2023,VG4QQ,14
01-12-2023,XUDKX,23
01-12-2023,XZ0DG,7
01-12-2023,ZK0VU,35
04-12-2023,02X46,3
04-12-2023,26V2M,104
04-12-2023,4D66I,51
04-12-2023,4V2XU,50
04-12-2023,42MGG,6
04-12-2023,4SQ06,7
04-12-2023,626KX,2
04-12-2023,6IGX4,16
04-12-2023,82IX0,5
04-12-2023,84G0U,15
04-12-2023,8DUOO,6
04-12-2023,8QK0Q,9
04-12-2023,82X4K,1803
04-12-2023,8IM4V,4
04-12-2023,8KQQI,4
04-12-2023,0KXG4,1
04-12-2023,DKD8O,32
04-12-2023,O88O0,30
04-12-2023,QK84G,1
04-12-2023,VG4QQ,14
04-12-2023,XUDKX,23
04-12-2023,XZ0DG,7
04-12-2023,ZK0VU,35
05-12-2023,02X46,3
05-12-2023,4D66I,56
05-12-2023,4V2XU,51
05-12-2023,42MGG,40
05-12-2023,6DXI8,40
05-12-2023,626KX,3
05-12-2023,6IGX4,16
05-12-2023,84G0U,15
05-12-2023,8QK0Q,9
05-12-2023,8KQQI,4
05-12-2023,0KXG4,1
05-12-2023,DKD8O,9
05-12-2023,M0GKG,10
05-12-2023,O88O0,30
05-12-2023,O8O0Q,146
05-12-2023,Q22GS,9
05-12-2023,QK84G,1
05-12-2023,VG4QQ,14
05-12-2023,XUDKX,24
05-12-2023,XZ0DG,16
05-12-2023,Z0K64,2
05-12-2023,ZK0VU,35
06-12-2023,02X46,3
06-12-2023,2XMVD,7
06-12-2023,4D66I,62
06-12-2023,4DKGK,1
06-12-2023,4V2XU,54
06-12-2023,42MGG,41
06-12-2023,6DXI8,40
06-12-2023,626KX,3
06-12-2023,6IGX4,16
06-12-2023,84G0U,15
06-12-2023,8DUOO,156
06-12-2023,8QK0Q,9
06-12-2023,8KQQI,4
06-12-2023,06MO2,4
06-12-2023,0KXG4,1
06-12-2023,DKD8O,10
06-12-2023,M0GKG,10
06-12-2023,O88O0,30
06-12-2023,O8O0Q,146
06-12-2023,Q22GS,12
06-12-2023,QK84G,1
06-12-2023,VG4QQ,14
06-12-2023,XUDKX,24
06-12-2023,XZ0DG,16
06-12-2023,Z0K64,2
06-12-2023,Z8O2X,50
06-12-2023,ZGI8Q,50
06-12-2023,ZK0VU,35
07-12-2023,02X46,3
07-12-2023,2XMVD,7
07-12-2023,2DV66,2
07-12-2023,4D66I,65
07-12-2023,4DKGK,1
07-12-2023,4V2XU,56
07-12-2023,42MGG,47
07-12-2023,6DXI8,119
07-12-2023,626KX,3
07-12-2023,6IGX4,16
07-12-2023,84G0U,15
07-12-2023,8QK0Q,9
07-12-2023,8KQQI,4
07-12-2023,06MO2,4
07-12-2023,0KXG4,1
07-12-2023,DKD8O,16
07-12-2023,GSG8G,1
07-12-2023,M0GKG,10
07-12-2023,O88O0,30
07-12-2023,O8O0Q,182
07-12-2023,QK84G,1
07-12-2023,VG4QQ,14
07-12-2023,XUDKX,24
07-12-2023,XZ0DG,16
07-12-2023,Z0K64,68
07-12-2023,ZK0VU,35
07-12-2023,ZUZK2,1
08-12-2023,02X46,3
08-12-2023,2XMVD,7
08-12-2023,2DV66,2
08-12-2023,4DKGK,1
08-12-2023,4V2XU,90
08-12-2023,42MGG,47
08-12-2023,6DXI8,128
08-12-2023,626KX,3
08-12-2023,6IGX4,16
08-12-2023,84G0U,15
08-12-2023,8QK0Q,9
08-12-2023,8KQQI,4
08-12-2023,06MO2,4
08-12-2023,0KXG4,1
08-12-2023,DKD8O,18
08-12-2023,GSG8G,1
08-12-2023,M0GKG,10
08-12-2023,O88O0,30
08-12-2023,QK84G,1
08-12-2023,VG4QQ,14
08-12-2023,XUDKX,24
08-12-2023,XZ0DG,1
08-12-2023,Z0K64,70
08-12-2023,ZUZK2,1
11-12-2023,02X46,3
11-12-2023,2XMVD,9
11-12-2023,4DKGK,1
11-12-2023,4V2XU,112
11-12-2023,42MGG,423
11-12-2023,6DXI8,64
11-12-2023,626KX,3
11-12-2023,6G8GO,1
11-12-2023,6IGX4,18
11-12-2023,84G0U,15
11-12-2023,8DUOO,6
11-12-2023,8QK0Q,9
11-12-2023,8KQQI,4
11-12-2023,06MO2,9
11-12-2023,0KXG4,3
11-12-2023,GSG8G,1
11-12-2023,IOZV2,3
11-12-2023,QG8ZK,2
11-12-2023,QK84G,1
11-12-2023,VG4QQ,14
11-12-2023,Z62UM,1
11-12-2023,Z8O2X,1
11-12-2023,ZGI8Q,1
12-12-2023,02X46,3
12-12-2023,2XMVD,1
12-12-2023,4DKGK,1
12-12-2023,42MGG,424
12-12-2023,44DQ0,10
12-12-2023,6DXI8,92
12-12-2023,626KX,3
12-12-2023,6G8GO,1
12-12-2023,6IGX4,18
12-12-2023,84G0U,15
12-12-2023,8DUOO,6
12-12-2023,8QK0Q,9
12-12-2023,8KQQI,4
12-12-2023,06MO2,9
12-12-2023,0KXG4,3
12-12-2023,GSG8G,1
12-12-2023,IOZV2,3
12-12-2023,O8O0Q,12
12-12-2023,QK84G,1
12-12-2023,VG4QQ,14
12-12-2023,Z0K64,262
12-12-2023,Z62UM,1
12-12-2023,Z8O2X,10
12-12-2023,ZGI8Q,10
13-12-2023,02X46,3
13-12-2023,2XMVD,5
13-12-2023,4DKGK,1
13-12-2023,42MGG,395
13-12-2023,6DXI8,114
13-12-2023,6XZQZ,5
13-12-2023,626KX,3
13-12-2023,6G8GO,1
13-12-2023,6IGX4,18
13-12-2023,8QK0Q,9
13-12-2023,06MO2,9
13-12-2023,0KXG4,3
13-12-2023,GSG8G,1
13-12-2023,IOZV2,3
13-12-2023,QK84G,1
13-12-2023,VG4QQ,14
13-12-2023,Z62UM,1
14-12-2023,02X46,3
14-12-2023,2XMVD,5
14-12-2023,44U64,2
14-12-2023,42MGG,18
14-12-2023,6DXI8,80
14-12-2023,6XZQZ,7
14-12-2023,626KX,3
14-12-2023,6IGX4,18
14-12-2023,8QK0Q,9
14-12-2023,06MO2,3
14-12-2023,0KXG4,3
14-12-2023,DZSDX,159
14-12-2023,GSG8G,1
14-12-2023,VG4QQ,14
14-12-2023,VKDKX,1
14-12-2023,Z8O2X,1
14-12-2023,ZGI8Q,1
15-12-2023,02X46,3
15-12-2023,2XMVD,5
15-12-2023,2XZGU,10
15-12-2023,44U64,12
15-12-2023,42MGG,18
15-12-2023,64K04,1
15-12-2023,6DXI8,95
15-12-2023,6XZQZ,17
15-12-2023,626KX,3
15-12-2023,06MO2,1
15-12-2023,0KXG4,3
15-12-2023,QG8ZK,8
15-12-2023,UO62I,73
15-12-2023,VKDKX,2
15-12-2023,XUDKX,1
15-12-2023,Z8O2X,1
15-12-2023,ZGI8Q,1
15-12-2023,ZK0VU,68
18-12-2023,2XMVD,4
18-12-2023,28V0K,40
18-12-2023,42MGG,18
18-12-2023,64K04,1
18-12-2023,6DXI8,98
18-12-2023,6IGM6,88
18-12-2023,6KMS4,3
18-12-2023,626KX,3
18-12-2023,8DUOO,159
18-12-2023,8ZD20,219
18-12-2023,8DM2V,55
